"Date Added","Track Item",Retailer,"Retailer Item ID",TLD,UPC,Title,Manufacturer,Brand,"Client Product Group",Category,Subcategory,"Amazon Sub Category"
7/2/2018,"Needs Review - Add Browsenode Items - 4543152011",AMAZON,B004S6HR1M,com,',"Great States 204-14 Hand Reel 14 Inch Push Lawn Mower",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B015T96KLO,com,',"Ryobi One PLUS+ AC80RL3 OEM .080 Inch Twisted Line and Spool Replacement for Ryobi 18v, 24v, and 40v Cordless Trimmers (3 Pack)",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00002X22U,com,',"Stanley 55-525 15-inch Super Wonder Bar Pry Bar","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000224L6,com,',"PORTER-CABLE 42234 Corner Chisel","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RHAT,com,',"DEWALT DW4945 4-1/2-Inch Rubber Backing Pad with Locking Nut","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - RIDGID DRILL DRIVER",AMAZON,B0088JSEJY,com,',"Ridgid R9600 X4 Hyper 18V Cordless Lithium-Ion 1/2 in. Drill Driver and Impact Driver Combo Kit",,,,,,
11/2/2017,Y,AMAZON,B006FALDOG,com,'046561162085,"Fiskars 17 Inch Staysharp Push Reel Lawn Mower (6208)",FISKARS,FISKARS,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS","46215 Lawn Mowers"
11/2/2017,Z-EXCLUDE,AMAZON,B00898DPD4,com,',"SKIL 2354-10 iXO Vivo Power Screwdriver with Wine Opener Attachment",,,,,,
11/2/2017,Y,AMAZON,B00PVLWXVM,com,',"Poulan Pro 961420127 PR625Y22RHP Briggs 625ex Side Discharge/Mulch/Bag 3-in-1 Hi-Wheel Front Wheel Self Propelled Mower in 22-Inch Deck",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01M4LIH6W,com,',"BLACK+DECKER BDC120VA100 20-Volt MAX Lithium-Ion Drill Kit with 100 Accessories and  BDA91109 Combination 109-Piece Accessory Set","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000224Z8,com,',"DEWALT DW5349 10 Inch SDS Plus Scaling Chisel Bit","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000022316,com,',"DEWALT DW7881 Scroll Saw Work Light","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B004EBR8XI,com,',"Stanley 22-319 Set 22-307, 22-306, 22-170, 22-311, 4-Pack","Black and Decker",,,,,
11/14/2017,Y,AMAZON,B002VWK5QE,com,'885911186353,"DEWALT Bare-Tool DC823B 3/8-Inch 18-Volt Cordless Impact Wrench (Tool Only, No Battery)","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34100 Factory Reconditioned"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00005A1H7,com,',"DEWALT DW3106P5 60-Tooth Crosscutting and 32-Tooth General Purpose 10-Inch Saw Blade Combo Pack","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0006FIOA2,com,',"DEWALT D24000 1.5-Horsepower 10-Inch Wet Tile Saw","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B009YESIA2,com,',"Black & Decker 90500933 Drill Charger",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00XOZWD9E,com,',"Porter Cable 910767 PU Collar","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01CCX8G6W,com,',"Poulan Pro PP28CD 28cc Curved Shaft String Trimmer, 16""",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0009HGCRO,com,',"DEWALT DW293 7.5-Amp 1/2-Inch Impact Wrench with Hog Ring Anvil","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000HZJMFM,com,',"DEWALT D55140 1-Gallon 135 PSI Max Trim Compressor","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01MF5MHRZ,com,'088381824231,"Makita XDT14Z 18V LXT Lithium-Ion Brushless Cordless Quick-Shift Mode 3-Speed Impact Driver, Tool Only,",MAKITA,MAKITA,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34190 Impact Wrenches"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00JTYO2C0,com,',"BOSTITCH BTFP71917 Smart Point 16GA Finish Nailer Kit","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B006QF6336,com,',"Echo Pas-225 Pro-attachment Series Power Source",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BQPX1O,com,',"Stanley R120 Rivet Pack Assortment","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01ALMMJH8,com,',"DEWALT DWE6411 1/4 Sheet Orbital Finish Sander","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00KX01L28,com,',"Ryobi One+ AC14RL3A OEM .065 Line and Spool Replacement for Ryobi 18v, 24v, and 40v Cordless Trimmers (3 Pack)",,,,,,
11/2/2017,Y,AMAZON,B0080L0IXU,com,',"DEWALT DCF610S2R 12V MAX Cordless Lithium-Ion 1/4 in. Hex Chuck Screwdriver Kit (Certified Refurbished)","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BOLH3O,com,',"DEWALT DW4514B5 4-1/2-Inch by 1/4-Inch by 7/8-Inch Metal Grinding Wheel (5-Pack)","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0716XWG51,com,',"4-in-1 Car Vacuum Cleaner, Elecwave 12V 120W Wet & Dry 4Kpa Suction Handheld Auto Vacuum Cleaner with Cigarette Lighter Plug 18 FT(5.5M) Power Cord, Carrying Bag and Replaceable Filter",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01GINCXQQ,com,',"Sig Sauer 6x20 KILO1250 Laser Rangefinder SIGSOK12601",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000A27XG2,com,',"Stanley 55-117 10-Inch Molding Bar","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RH9D,com,',"DEWALT DW4804 12-Inch 6 TPI Taper Back Bi-Metal Reciprocating Saw Blade (5-Pack)","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00005LEZL,com,',"DEWALT D180050 3 1/8-Inch Hole Saw","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00S9FB39U,com,',"Ev Human Ergonomic Vertical Wireless Mouse High Speed Laser Transmission with 4 level (500,1000,1800,2500DPI)",EV,EV,"CONSTRUCTION LASERS","LINE LASERS",,
11/2/2017,Z-EXCLUDE,AMAZON,B00460F19A,com,',"Cal Hawk Tools ASSTS10 Female Star Socket Set (10 Piece)",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0160PMNQW,com,'886511773370,"Household Hand Tools, Tool Set - 15 Piece by Stalwart, Set Includes ? Hammer, Wrench, Screwdriver, Pliers (Tool Kit for the Home, Office, or Car)",,,,,,"10380 Tool Sets"
11/2/2017,Z-EXCLUDE,AMAZON,B012OEQ8D2,com,',"HIPA (Pack of 5) 530058709 Air Purge Primer Bulb Pump for Husqvarna Poulan Craftman Weedeater String Trimmer Blower",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B06ZZY8KDL,com,',"DEWALT DCS570B 7-1/4"" (184mm) 20V Cordless Circular Saw with Brake, Baretool","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B01D3263E8,com,',"Tacklife Advanced Laser Measure 262 Ft Digital Las",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000HZI6F4,com,',"DEWALT D55168 225 PSI 15 Gallon 120-Volt Electric Wheeled Portable Workshop Compressor","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01N7UDS7I,com,',"DEWALT DCHT895M1 40V MAX Telescoping Pole Hedge Trimmer","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RH4D,com,',"DEWALT DW3278 Circular Saw Rip Fence","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01MDP4946,com,',"Stanley STHT51304 20Oz Rip Claw Fiberglass Hammer,","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B002NVM26Y,com,',"Ryobi Replacement 12V Ni-cad Charger # 720244008",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00ZRL6HDQ,com,',"18V 3.0Ah Ni-Mh Battery for Dewalt XRP DC9096 DC90",,,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B00BYFNBF6,com,',"Milwaukee 2402-22 M12 Fuel 1/4 Hex 2-Spd Screwdriv",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00XV9ARJG,com,',"Stanley FMHT62052 6 Piece FatMax Diamond Tip Screwdriver Set","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01NCZDWI2,com,'043033578429,"Troy-Bilt TB105 159cc 21-Inch 3-in-1 Push Lawn Mower",MTD,TROY-BILT,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS","46215 Lawn Mowers"
11/2/2017,Z-EXCLUDE,AMAZON,B06XCX2LL7,com,',"Muzata Stainless Steel Wire Rope Aircraft Bicycle Cable Cutter,Up To 5/32""",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0018TY616,com,'032488228058,"Oregon 22-805 Gatorline Heavy-Duty Professional Magnum 3-Pound Spool of .105-Inch-by-564-Feet Square String Trimmer Line",,,,,,"46170 String Trimmers & Edgers"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00002X21U,com,',"Stanley 15-333 8-Inch Folding Pocket Saw","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - STABILA LINE LASER LE",AMAZON,B06Y2J5JGV,com,',"Stabila 03185 LAX300G Green Beam Cross Line Plus Plumb Dots Laser Level",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B072N5PKZ3,com,',"Gardenok Line String Trimmer Replacement Spool [ C",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00005LEYQ,com,',"DEWALT D180012 3/4-Inch Standard Bi-Metal Hole Saw","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B000LGC03I,com,',"Makita Quad-Driver #10 Reversible Drill and Driver with Built in Hex Key",MAKITA,MAKITA,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000HCVN48,com,',"DEWALT DW4892 Bi-Metal Reciprocating Saw Blade Set with Case, 12-Piece","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000302TI,com,',"BOSTITCH FLN-200 2-Inch Flooring L-Nail, 1000-Per Box","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - BLACK DECKER POWER TO",AMAZON,B00O1HKYMW,com,',"CINCLIPS NEVER FAILS - Its A Complete Undermount Sink Installation and Repair Kit",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B001BQ20UA,com,'092644332890,"Klein Tools 70574 Grip-It Nine Key Hex Set with 2 ",,,,,,"10410 Other Hand Tools"
11/2/2017,Y,AMAZON,B015OZRBVQ,com,',"Pink Power PP181LI 18 Volt Lithium-Ion Cordless Electric Drill Driver Kit for Women- Tool Case, Drill Set, Battery & Charger","SUNBELT POWER EQUIPMENT","PINK POWER","CORDLESS DRILLS & COMBO KITS","COMBO KITS",,
11/2/2017,Z-EXCLUDE,AMAZON,B004DAN5RI,com,'092644337604,"Klein Tools JTH610E SAE Journeyman T-Handle Set with Stand, 10-Piece",,,,,,"10380 Tool Sets"
11/2/2017,Z-EXCLUDE,AMAZON,B01HI8P0T2,com,',"Greenworks 065-Inch Dual Line String Trimmer Replacement Spool 3-Pack 2900719",,,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B004TEIMVC,com,',"Bosch GLL3-80 3 Plane Leveling-Alignment Laser",,,,,,
11/2/2017,Y,AMAZON,B00J75KMPW,com,',"Dewalt DC759 18-volt 1/2-inch Cordless Drill/Driver (Bare Tool)","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B015UA7OYE,com,',"BOSTITCH BTFP12569 2-in-1 Flooring Tool","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00QL115U6,com,',"Black & Decker NST2118 LST220 LST136 Trimmer (2 Pack) Replacement Lever Assembly # 90567077-2pk",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B004I6C5CI,com,',"DEWALT DWMTCIR20 20-Piece Impact-Ready Magnet ToughCase Set","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B004W7J8NM,com,',"DEWALT Bare-Tool DCS370B 18-Volt Cordless Band Saw (Tool Only, No Battery)","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000225MM,com,',"DEWALT DW3106 Series 20 10-Inch 60 Tooth ATB Thin Kerf Crosscutting Saw Blade with 5/8-Inch Arbor","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01D8FYUYU,com,',"Neato Robotics Botvac Series Combo Brush",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B009EMKMBM,com,',"Stanley STMT71653 145-Piece Mechanics Tool Set","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RH4M,com,',"DEWALT DW3330 7-1/4-Inch Iron and Steel Cutting Segmented Saw Blade with 5/8-Inch and Diamond Knockout Arbor","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01MYX3TZS,com,',"HIPA 791-182353 Fuel Line Kit with Primer Bulb for MTD Troy-Bilt TB144 TB26CO TB26TB TB415CS TB425CS TB465SS TB475SS TB490BC Yard Man YM141 YM21SS YM26BC YM26CO YM26CS YM260CS Trimmer",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B001AJ0LWC,com,',"PORTER-CABLE BN200B 5/8 Inch to 2 Inch 18-Gauge Brad Nailer","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B06XC9GZ3B,com,',"Southland Outdoor Power Equipment SWSTM4317 43cc Wheeled String Trimmer Mower",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00BPI1TWO,com,',"DEWALT DWST17804 TSTAK IV Double Shallow Drawers","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0009XAQ8Y,com,',"Stanley MR77C Swivel Head Riveter","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00C1XZIJC,com,',"DEWALT DWAX200 Security Screwdriving Set, 31-Piece","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01N130X0A,com,',"Suaoki L22R Self-Leveling Cross Line Laser with Magnetic Pivoting Base, Red (Batteries Included)",SUAOKI,SUAOKI,"CONSTRUCTION LASERS","LINE LASERS",,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0006FIOBG,com,',"DEWALT D24001 Tile Saw Stand for D24000 Tile-Saw","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01FQLZUFM,com,',"Stanley FMHT55009 FatMax Molding Bar, 10","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B017XTSELC,com,',"Target Lock (Laser Line)",,,,,,
7/1/2018,"Needs Review - Kragle Third Party Keyword - POWER TOOL COMBO KIT",AMAZON,B00006HPZN,com,',"Fellowes 55-Piece Computer Tool Kit, Black (49106)",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00VG0V2GO,com,'885155009104,"iRobot Braava jet Damp Sweeping Pads - 10 pack",,,,,,"7004 Robotic Vacuums & Accessories"
11/2/2017,Y,AMAZON,B00E661YIG,com,',"RYOBI P2210 One+ 18V Li-Ion Cordless Electric String Weed Grass Trimmer Edger",TTI,RYOBI,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000F5094C,com,',"Stanley 54-022 FatMax AntiVibe Brick Hammer","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B008J2IQ34,com,',"Stanley Fatmax FMST14820 FatMax Deep Pro Organizer","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0018U00J2,com,'032488200207,"Oregon 20-020 Magnum Gatorline Supertwist, .095"", ",,,,,,"46170 String Trimmers & Edgers"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B003N9BSSS,com,',"DEWALT D55040 Quadraport Air Line Splitter with Regulator","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B01NCOBLRI,com,',"Firecore Professional Green Laser Level Cross Line",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000F4X6OI,com,',"Stanley 56-004 FatMax AntiVibe Engineering Hammer","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B014LC4M2E,com,',"HIPA 308054001 Carbueretor with Gasket Primer Bulb for Homelite UT-21506 UT-21907 UT-21546 UT-21566 UT-21947 UT21967 String Trimmer",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00KR1O0JY,com,',"DEWALT DCS380P1 20V MAX Lithium Ion Reciprocating Saw Kit","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00K8QH79S,com,',"WORX 20V Grass Trimmer and Blower Combo Kit with 2 Batteries",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000224Z7,com,',"DEWALT DW5350 10-Inch SDS Plus Cold Chisel Bit","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000950PN,com,',"Stanley 60-100 10-Piece Standard Fluted Screwdriver Set","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0018TY7OC,com,'032488224555,"Oregon 22-455 Heavy-Duty Professional Magnum Gatorline Square String Trimmer Line .155-Inch Diameter 1-Pound Donut",,,,,,"46170 String Trimmers & Edgers"
11/2/2017,Y,AMAZON,B0057I2Y54,com,',"Craftsman Nextec 12-volt Cordless Drill/driver (Bare Tool, No Battery or Charger Included)","BLACK AND DECKER",CRAFTSMAN,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BQSSRK,com,',"Stanley 10-399 Swivel-Lock Fixed Blade Utility Knife","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B003EA5YZY,com,',"DEWALT DW3106P5D60I Series 20 10-Inch 60T Fine Finish Saw Blade, 2-Pack","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BAURWU,com,',"Black & Decker SZ360 3.6-Volt NiCad Cordless Power Scissors","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000628SO2,com,',"DEWALT DW2068 Hex Insert Bit Set, 9-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B015S8M4MK,com,',"BOSTITCH U/BTFP1KIT 1-Tool and Compressor Combo Kit (Certified Refurbished)","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01KE6FV7G,com,',"Ryobi Expand-It 40-Volt Lithium-Ion Cordless Attachment Capable Power Head (battery and charger is not included)",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00002X2HK,com,',"Stanley 45-912 8 Inch X 12 Inch Steel Carpenter'S Square","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00AOASD6E,com,',"Ryobi AC04122 Primer Bulb and Fuel Line Kit for Ryobi and Homelite products",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B005HNJRPY,com,',"DEWALT DWST08210 Tough System L-Cart Carrier","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0018U25MM,com,'032488224951,"Oregon 22-495 Gatorline Heavy-Duty Professional Magnum 1-Pound Coil of .095-Inch vy 227-Foot Square-Shaped String Trimmer Line",,,,,,"46170 String Trimmers & Edgers"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000NNIIQM,com,',"Stanley 11-515 1-1/2-Inch Single Edge Razor Blades (100-Pack)","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B017EHE034,com,'692042005510,"EGO 15-Inch String Trimmer Head with Pre-Wound Spool for EGO 15"" String Trimmer Models ST1501-S/ST1500-S",,,,,,"46777 Outdoor Power Replacement Parts"
11/2/2017,Y,AMAZON,B0035H3KDO,com,'885911115216,"PORTER-CABLE PC600D 6.5 Amp 3/8-Inch Variable Speed Drill","BLACK AND DECKER","PORTER CABLE","CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00002X1WJ,com,',"Stanley 93-310 5/8-Inch Board Bender","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B004EBL4DI,com,',"Stanley 22-170 Single Cut Mill Bastard File, 6-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B001ECXUK0,com,',"DEWALT DWPVTC14 14-piece Pivot Holder Set","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0009HM5OI,com,',"DEWALT DW292 7.5-Amp 1/2-Inch Impact Wrench with Detent Pin Anvil","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0036AJM8W,com,',"Stanley 22-311 File Handle","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B018F3DNAC,com,',"RIDGID GEN5X Brushless 18-Volt Compact Hammer Drill/Driver and 3-Speed Impact Driver Combo Kit",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B018702HQ4,com,',"Tonsiki 3 Pcs 1/4 Inch Hex Shank Screwdriver Bit Holder 2"", 4"", 6"" Extension Set for Screws, Nuts, and Any Drill and Handheld Driver",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - MILWAUKEE DRILL DRIVE",AMAZON,B0119FRCK0,com,',"Milwaukee 2701-20 M18 AÂ½"" Compact Brushless Drill/Driver Bare",,,,,,
11/2/2017,Y,AMAZON,B00602J3V4,com,',"Black & Decker LST136 13-Inch 36-Volt Lithium Ion  Cordless High Performance String Trimmer","BLACK AND DECKER","BLACK AND DECKER","OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B001309TT4,com,',"DEWALT DW2542IR 1/4-Inch Hex Shank to 3/8-Inch IMPACT READY Socket Adaptor","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B002VWK5RI,com,',"DEWALT Bare-Tool DC390B 6-1/2-Inch 18-Volt Cordless Circular Saw (Tool Only, No Battery)","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004YMDJ,com,',"DEWALT DW4905 6-Inch Crimped Bench Wire Wheel, 5/8-Inch-1/2-Inch Arbor, Wide Face .014-Inch","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B073VJPM4Z,com,',"Huepar Green Laser Level DIY - Mute Cross Line Laser Self-Leveling 9011G 98 Ft Cross Green Beam Laser Horizontal and Vertical Lines, Bright Laser with Magnetic Pivoting Base",LEVELSURE,LEVELSURE,"CONSTRUCTION LASERS","LINE LASERS",,
11/2/2017,Y,AMAZON,B06XCKLL44,com,'043033578474,"Troy-Bilt TB270ES 159cc 21-Inch FWD Self-Propelled Mower With Electric Start",MTD,TROY-BILT,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS","46215 Lawn Mowers"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BASSMG,com,',"DEWALT DW311K 13-Amp Reciprocating-Saw","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B005B8LZ14,com,',"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004UDKW,com,',"Stanley 12-905 14-Inch No.5 Contractor Grade Smooth Bottom Bench Plane","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0011Z5ZNU,com,',"DEWALT DC608K 18-Volt 18-Gauge 2-Inch Brad Nailer Kit","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B001TKTI9O,com,'885911048569,"DEWALT DWD210G 10-Amp 1/2-Inch Pistol-Grip Drill","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
11/2/2017,Y,AMAZON,B003NTF0AA,com,',"Razarsharp Minimower - 13 Inch / 12 amp Electric Lawn Mower with Catcher",RAZARSHARP,RAZARSHARP,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B073CQ4238,com,',"Bememo 3 Pack 0.065 Inch Trimmer Line Round String Trimmer Cord Line Trimmer Replacement Spool for Grass Trimmer, 49.21 Feet",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RH8T,com,',"DEWALT DW4706 4-1/2-Inch Backing Flange for the DW402, DW402G, and DW818","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B008J2IQ3Y,com,',"Stanley STST13011 12.5-Inch Toolbox","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00WNT3288,com,',"Porter-Cable PCCK604L2R 20V Cordless Lithium-Ion Drill And Impact Driver Kit (Certified Refurbished)","BLACK AND DECKER","PORTER CABLE","CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
11/2/2017,Y,AMAZON,B01MT9A78D,com,',"Poulan Pro 967105501 25cc 2 Stroke Gas Powered Straight Shaft Trimmer/Brushcutter Combo",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Y,AMAZON,B0014GKA86,com,'885911037532,"DEWALT DWD115K 8 Amp 3/8-Inch VSR Mid-Handle Grip Drill Kit with Keyless Chuck","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000224J1,com,',"DEWALT DW8002 14-Inch by 7/64-Inch Bar Cutter Chop Saw Wheel","Black and Decker",,,,,
